0; 5312,848476337656; 6817,130440057388; 8455,02928084199;;;
1; 4707,114957376404; 6314,420506918292; 8187,542448739264;;;
2; 4707,114957376404; 5951,167798431852; 8467,052181292009;;;
3; 4218,003361612818; 5459,477810366952; 7294,405041838607;;;
4; 4218,003361612818; 5273,401124032727; 7695,8924799530605;;;
5; 4218,003361612818; 5002,681233762901; 6652,163310132182;;;
6; 4183,840469808286; 4825,689130932069; 6188,9043642094075;;;
7; 4183,840469808286; 4781,527738334125; 6543,025210259657;;;
8; 4183,840469808286; 4814,861870345517; 6833,94086116373;;;
9; 4051,8831676888885; 4542,712403939824; 6750,7196609870225;;;
10; 4051,8831676888885; 4378,563501071684; 6879,205202464637;;;
11; 4051,8831676888885; 4309,214834130623; 6879,205202464637;;;
12; 4051,8831676888885; 4179,748610942173; 6073,606956251007;;;
13; 4051,8831676888885; 4187,772821154362; 6871,469651515482;;;
14; 4051,8831676888885; 4099,986684933088; 5678,519631710193;;;
15; 4051,8831676888885; 4131,416658920463; 6660,400909231592;;;
16; 4051,8831676888885; 4134,587347561012; 6685,900208394599;;;
17; 4051,8831676888885; 4156,252116598396; 6871,469651515482;;;
18; 4051,8831676888885; 4155,675729383501; 6685,900208394599;;;
19; 4051,8831676888885; 4080,920067115802; 5033,286932809201;;;
20; 4051,8831676888885; 4106,120415363122; 5872,911962061091;;;
21; 4051,8831676888885; 4184,247897431416; 6871,469651515482;;;
22; 4051,8831676888885; 4144,432247550037; 6871,469651515482;;;
23; 4051,8831676888885; 4117,846853173555; 6660,400909231592;;;
24; 4051,8831676888885; 4132,7497764845175; 6660,400909231592;;;
25; 4051,8831676888885; 4153,862215534298; 6660,400909231592;;;
26; 4051,8831676888885; 4150,349406905369; 6660,400909231592;;;
27; 4051,8831676888885; 4195,425973206047; 6871,469651515482;;;
28; 4051,8831676888885; 4130,076340497967; 6660,400909231592;;;
29; 4051,8831676888885; 4233,355450502467; 6871,469651515482;;;
30; 4051,8831676888885; 4187,5953409276835; 6660,400909231592;;;
31; 4051,8831676888885; 4124,68508103751; 6871,469651515482;;;
32; 4051,8831676888885; 4186,754662250632; 6871,469651515482;;;
33; 4051,8831676888885; 4174,961347015968; 6871,469651515482;;;
34; 4051,8831676888885; 4106,907030193739; 6660,400909231592;;;
35; 4051,8831676888885; 4180,200912975531; 6685,900208394599;;;
36; 4051,8831676888885; 4206,046826012542; 6660,400909231592;;;
37; 4051,8831676888885; 4154,028772668672; 6871,469651515482;;;
38; 4051,8831676888885; 4188,320834411337; 6871,469651515482;;;
39; 4051,8831676888885; 4145,178177954053; 5872,911962061091;;;
40; 4051,8831676888885; 4166,955682534811; 6871,469651515482;;;
41; 4051,8831676888885; 4181,567627972954; 6660,400909231592;;;
42; 4051,8831676888885; 4184,947925255435; 6871,469651515482;;;
43; 4051,8831676888885; 4177,121625598013; 6871,469651515482;;;
44; 4051,8831676888885; 4138,946385717781; 6871,469651515482;;;
45; 4051,8831676888885; 4171,434868054744; 6871,469651515482;;;
46; 4051,8831676888885; 4174,263215850154; 6660,400909231592;;;
47; 4051,8831676888885; 4141,699318652825; 6871,469651515482;;;
48; 4051,8831676888885; 4146,566602266688; 6660,400909231592;;;
49; 4051,8831676888885; 4186,949138518632; 6871,469651515482;;;
50; 4051,8831676888885; 4070,946723669086; 4885,051390484537;;;
51; 4051,8831676888885; 4130,577649909971; 6660,400909231592;;;
52; 4051,8831676888885; 4147,0522946367355; 6685,900208394599;;;
53; 4051,8831676888885; 4203,302217561219; 6871,469651515482;;;
54; 4051,8831676888885; 4139,8417347171; 6660,400909231592;;;
55; 4051,8831676888885; 4240,448836905027; 6871,469651515482;;;
56; 4051,8831676888885; 4160,090676102111; 6871,469651515482;;;
57; 4051,8831676888885; 4204,586433144414; 5872,911962061091;;;
58; 4051,8831676888885; 4151,712849064612; 6871,469651515482;;;
59; 4051,8831676888885; 4158,916611703817; 6871,469651515482;;;
60; 4051,8831676888885; 4144,620155529126; 6871,469651515482;;;
61; 4051,8831676888885; 4116,595829934201; 6871,469651515482;;;
62; 4051,8831676888885; 4120,35550979757; 6660,400909231592;;;
63; 4051,8831676888885; 4185,365778028616; 6871,469651515482;;;
64; 4051,8831676888885; 4165,313176621355; 6660,400909231592;;;
65; 4051,8831676888885; 4179,758272942184; 5742,960268468738;;;
66; 4051,8831676888885; 4192,284126820468; 6685,900208394599;;;
67; 4051,8831676888885; 4153,073523325907; 5742,960268468738;;;
68; 4051,8831676888885; 4182,408675932027; 6660,400909231592;;;
69; 4051,8831676888885; 4218,950028995366; 6871,469651515482;;;
70; 4051,8831676888885; 4142,992221281185; 6871,469651515482;;;
71; 4051,8831676888885; 4216,284835914862; 6871,469651515482;;;
72; 4051,8831676888885; 4245,094515641477; 6871,469651515482;;;
73; 4051,8831676888885; 4193,247800394017; 6871,469651515482;;;
